"Student_Code","Semester","major_name","Major_ID","Campus_Code","term_name","Term_ID","Status"
"PH23972","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH23972","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH23984","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH23984","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH23984","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH23984","3","Thiết kế trang web","16","ph","Fall 2022","50","TN1"
"PH23989","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH23989","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH23989","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH23990","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH23990","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH23990","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH23990","3","Thiết kế trang web","16","ph","Fall 2022","50","THO"
"PH23992","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH23992","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH23992","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH23993","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH23993","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH23993","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH23996","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH23996","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH23996","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH23998","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH23998","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH23998","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24001","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24001","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24001","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH24001","3","Lập trình máy tính","14","ph","Fall 2022","50","TN1"
"PH24001","3","Lập trình máy tính","14","ph","Spring 2023","51","THO"
"PH24011","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24011","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24011","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH24011","3","Lập trình máy tính","14","ph","Fall 2022","50","TN1"
"PH24011","3","Lập trình máy tính","14","ph","Spring 2023","51","HL"
"PH24011","3","Lập trình máy tính","14","ph","Summer 2023","52","THO"
"PH24015","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24015","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24015","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24016","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24016","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24016","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24018","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24018","1","Thiết kế trang Web","3","ph","Spring 2022","48","TN1"
"PH24018","2","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24018","3","Thiết kế trang web","16","ph","Fall 2022","50","HDI"
"PH24018","3","Thiết kế trang web","16","ph","Spring 2023","51","HL"
"PH24018","3","Thiết kế trang web","16","ph","Summer 2023","52","TN"
"PH24018","3","Thiết kế trang web","16","ph","Fall 2023","55","HL"
"PH24031","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24031","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24031","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH24031","3","Lập trình máy tính","14","ph","Fall 2022","50","THO"
"PH24041","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24041","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24041","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24045","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24045","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24045","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24045","3","Ứng dụng phần mềm","12","ph","Fall 2022","50","THO"
"PH24050","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24050","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24050","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH24052","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24052","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24052","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24057","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24057","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24057","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24058","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24058","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24058","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24062","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24062","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24062","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH24069","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24069","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24069","2","Lập trình máy tính","14","ph","Summer 2022","49","TN1"
"PH24069","3","Lập trình máy tính","14","ph","Fall 2022","50","HDI"
"PH24069","3","Lập trình máy tính","14","ph","Spring 2023","51","HL"
"PH24069","3","Lập trình máy tính","14","ph","Summer 2023","52","TN"
"PH24071","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24071","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24071","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH24073","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24073","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24073","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24074","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24074","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24074","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24074","3","Ứng dụng phần mềm","12","ph","Fall 2022","50","TN1"
"PH24074","3","Ứng dụng phần mềm","12","ph","Spring 2023","51","THO"
"PH24076","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24076","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24076","2","Lập trình máy tính","14","ph","Summer 2022","49","TN1"
"PH24076","3","Lập trình máy tính","14","ph","Fall 2022","50","HDI"
"PH24076","3","Lập trình máy tính","14","ph","Spring 2023","51","HL"
"PH24078","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24078","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24078","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24080","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24080","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24080","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH24080","3","Lập trình máy tính","14","ph","Fall 2022","50","TN1"
"PH24080","3","Lập trình máy tính","14","ph","Spring 2023","51","TN"
"PH24080","3","Lập trình máy tính","14","ph","Summer 2023","52","THO"
"PH24081","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24081","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24081","2","Lập trình máy tính","14","ph","Summer 2022","49","TN1"
"PH24081","3","Lập trình máy tính","14","ph","Fall 2022","50","HDI"
"PH24081","3","Lập trình máy tính","14","ph","Spring 2023","51","TN"
"PH24081","3","Lập trình máy tính","14","ph","Summer 2023","52","TN"
"PH24081","3","Lập trình máy tính","14","ph","Fall 2023","55","THO"
"PH24083","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24083","1","Thiết kế trang Web","3","ph","Spring 2022","48","TN1"
"PH24083","2","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24083","3","Thiết kế trang web","16","ph","Fall 2022","50","HDI"
"PH24083","3","Thiết kế trang web","16","ph","Spring 2023","51","THO"
"PH24089","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24089","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24089","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24092","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24092","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24092","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24096","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24096","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24096","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH24099","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24099","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24099","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24099","3","Thiết kế trang web","16","ph","Fall 2022","50","TN1"
"PH24099","3","Thiết kế trang web","16","ph","Spring 2023","51","TN"
"PH24099","3","Thiết kế trang web","16","ph","Summer 2023","52","HL"
"PH24099","3","Thiết kế trang web","16","ph","Fall 2023","55","CHO"
"PH24099","3","Thiết kế trang web","16","ph","Spring 2024","58","TN"
"PH24103","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24103","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24103","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24110","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24110","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24110","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24111","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24111","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24111","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24113","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24113","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24113","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24125","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24125","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24125","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24130","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24130","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24130","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24141","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24141","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24141","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24142","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24142","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24142","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24145","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24145","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24145","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24146","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24146","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24146","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24149","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24149","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24149","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24152","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH24152","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH24152","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH24152","3","Lập trình máy tính","14","ph","Fall 2022","50","TN1"
"PH24152","3","Lập trình máy tính","14","ph","Spring 2023","51","HL"
"PH24152","3","Lập trình máy tính","14","ph","Summer 2023","52","TN"
"PH24152","3","Lập trình máy tính","14","ph","Fall 2023","55","CHO"
"PH24152","3","Lập trình máy tính","14","ph","Spring 2024","58","HL"
"PH24153","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24153","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24153","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24153","3","Ứng dụng phần mềm","12","ph","Fall 2022","50","TN1"
"PH24153","3","Ứng dụng phần mềm","12","ph","Spring 2023","51","TN"
"PH24153","3","Ứng dụng phần mềm","12","ph","Summer 2023","52","THO"
"PH24154","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24154","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24154","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24157","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24157","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24157","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24164","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24164","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24164","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24166","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24166","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24166","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24168","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24168","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24168","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24169","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24169","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24169","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH24169","3","Ứng dụng phần mềm","13","ph","Fall 2022","50","THO"
"PH24170","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24170","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24170","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH24171","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24171","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24171","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24171","3","Thiết kế trang web","16","ph","Fall 2022","50","TN1"
"PH24172","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24172","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH24172","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH24174","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH24174","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH24174","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH24174","3","Ứng dụng phần mềm","13","ph","Fall 2022","50","TN1"
"PH24174","3","Ứng dụng phần mềm","13","ph","Spring 2023","51","THO"
"PH24175","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH24175","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
